,Date,Capacity,Turnover,Open,High,Low,Close,Change,Transcation
804,2013-04-01,3358859,1148637419,342.0,344.0,340.5,341.0,-1.0,1950
805,2013-04-02,8457567,2938084816,342.5,351.0,341.5,348.0,7.0,5405
806,2013-04-03,13460599,4763514546,350.0,358.5,349.0,356.0,8.0,7837
807,2013-04-08,11193508,3915962284,351.0,352.0,346.0,350.0,-6.0,6334
808,2013-04-09,7963908,2796327392,351.0,353.5,349.0,349.5,-0.5,4477
809,2013-04-10,7627614,2678914628,353.0,353.5,349.0,352.5,3.0,4547
810,2013-04-11,5157799,1813576949,354.0,354.5,349.5,351.0,-1.5,3454
811,2013-04-12,4339706,1507594901,351.0,351.0,345.5,345.5,-5.5,2984
812,2013-04-15,6110010,2089086880,345.0,349.0,337.0,337.5,-8.0,3781
813,2013-04-16,4908841,1661244843,336.0,342.0,335.5,340.5,3.0,2478
814,2013-04-17,4701807,1611559579,341.0,348.0,338.5,347.0,6.5,2968
815,2013-04-18,3740845,1296629770,346.0,350.0,343.5,346.0,-1.0,1938
816,2013-04-19,16260277,5759919672,349.0,358.0,349.0,358.0,12.0,9358
817,2013-04-22,14606930,5313333643,361.0,367.0,361.0,363.0,5.0,8987
818,2013-04-23,7105382,2570775812,365.0,365.0,358.0,365.0,2.0,4080
819,2013-04-24,6698628,2447566092,368.0,368.0,363.0,365.0,0.0,3965
820,2013-04-25,4839160,1753917760,364.0,364.0,360.5,362.0,-3.0,3062
821,2013-04-26,6550074,2343642207,361.0,362.0,355.0,355.0,-7.0,4731
822,2013-04-29,4393230,1580743800,357.0,361.5,355.5,361.5,6.5,3278
823,2013-04-30,5468774,1984294726,363.0,365.5,360.0,360.0,-1.5,3714
824,2013-05-02,7772148,2805154770,362.0,366.0,354.0,366.0,6.0,5628
825,2013-05-03,5951839,2178980235,367.5,368.0,363.5,366.5,0.5,4311
826,2013-05-06,7969214,2962402394,369.0,373.5,369.0,372.5,6.0,5472
827,2013-05-07,16184016,6053556500,375.5,380.0,368.5,371.0,-1.5,8255
828,2013-05-08,12405469,4656467956,373.5,379.5,373.5,376.0,5.0,6474
829,2013-05-09,6407307,2408170818,380.0,380.0,374.0,375.0,-1.0,3679
830,2013-05-10,7354717,2724103678,375.0,375.0,367.5,369.0,-6.0,4660
831,2013-05-13,4305082,1584146258,366.5,370.0,366.5,369.0,0.0,2879
832,2013-05-14,2896603,1067998301,370.5,372.0,367.0,367.0,-2.0,2305
833,2013-05-15,4414714,1626186552,367.0,370.5,366.0,367.5,0.5,2591
834,2013-05-16,7973585,2990518290,370.0,378.0,370.0,374.0,6.5,5432
835,2013-05-17,9466982,3594539196,377.0,382.0,377.0,379.0,5.0,6155
836,2013-05-20,4811488,1834181178,380.0,383.5,378.5,378.5,-0.5,3344
837,2013-05-21,4797849,1820536468,380.0,382.5,376.0,377.5,-1.0,3583
838,2013-05-22,7879771,3010533611,382.5,385.0,380.0,382.0,4.5,4192
839,2013-05-23,10698605,4002986850,377.0,379.0,370.0,370.0,-12.0,6754
840,2013-05-24,9881413,3591516332,370.0,372.0,359.0,363.0,-7.0,6819
841,2013-05-27,5149656,1853355816,362.5,362.5,358.0,360.0,-3.0,3321
842,2013-05-28,4479434,1625890542,360.0,365.0,360.0,363.0,3.0,3177
843,2013-05-29,4213972,1533207308,365.5,365.5,362.5,364.0,1.0,2629
844,2013-05-30,4850047,1754298469,364.0,364.5,359.0,361.5,-2.5,3285
845,2013-05-31,9909940,3644398180,366.0,372.0,363.0,372.0,10.5,5151
846,2013-06-03,4485004,1648743472,368.0,369.5,365.0,368.0,-4.0,3327
847,2013-06-04,4983659,1849940671,370.5,373.0,369.0,369.0,1.0,3429
848,2013-06-05,4866218,1799081288,371.0,373.0,364.5,364.5,-4.5,3412
849,2013-06-06,4818819,1760461151,364.5,368.5,363.5,366.5,2.0,3166
850,2013-06-07,7109557,2628098090,372.0,372.5,366.5,370.0,3.5,4579
851,2013-06-10,6242903,2343205028,375.0,377.0,372.0,376.0,6.0,3971
852,2013-06-11,8429647,3109574250,373.5,373.5,366.0,366.5,-9.5,5117
853,2013-06-13,5995001,2170104862,362.5,364.5,360.0,361.0,-5.5,4215
854,2013-06-14,6838985,2440957673,364.0,364.5,351.0,352.0,-9.0,4708
855,2013-06-17,6047533,2131292471,353.0,356.5,350.0,354.0,2.0,4071
856,2013-06-18,4709518,1665766151,354.0,356.5,351.0,355.5,1.5,2797
857,2013-06-19,5597092,1981856912,357.5,358.0,351.5,351.5,-4.0,3904
858,2013-06-20,8113920,2791828900,346.0,348.0,341.5,342.5,-9.0,5312
859,2013-06-21,16411948,5401372683,333.0,336.5,320.5,330.0,-12.5,9145
860,2013-06-24,13302613,4220100982,325.0,325.0,308.5,309.0,-21.0,9208
861,2013-06-25,15433235,4819251260,309.0,320.0,302.0,314.0,5.0,9585
862,2013-06-26,14040927,4570894083,323.0,331.0,321.0,328.0,14.0,8088
863,2013-06-27,12056134,3959064086,330.0,332.0,324.0,328.0,0.0,6912
864,2013-06-28,13824145,4680123144,329.0,348.5,329.0,348.5,20.5,7016
865,2013-07-01,8137034,2785554730,342.0,346.5,339.5,345.0,-3.5,4940
866,2013-07-02,6110307,2096469323,348.0,348.0,338.5,341.5,-3.5,3811
867,2013-07-03,8268357,2823504259,348.5,349.0,335.5,335.5,-6.0,4922
868,2013-07-04,6300101,2112281431,335.5,339.5,330.0,330.0,-5.5,4014
869,2013-07-05,9720904,3328516315,336.0,347.0,334.0,345.5,15.5,5854
870,2013-07-08,9490496,3298696608,349.0,350.0,343.5,349.0,3.5,6260
871,2013-07-09,5188960,1830961380,352.0,354.5,350.0,353.5,4.5,3923
872,2013-07-10,5664841,1992807258,355.0,355.0,349.0,351.5,-2.0,3791
873,2013-07-11,7136187,2523615263,354.5,356.0,350.0,350.0,-1.5,4094
874,2013-07-12,11396000,4061563000,351.0,360.0,349.5,360.0,10.0,5559
875,2013-07-15,7310100,2623557800,360.0,361.0,356.5,358.0,-2.0,4049
876,2013-07-16,7305936,2573657612,352.0,355.0,349.5,349.5,0.0,4827
877,2013-07-17,7659232,2623132211,344.0,347.0,340.0,340.0,-9.5,5332
878,2013-07-18,7754372,2577900876,337.0,337.5,328.0,331.0,-9.0,5336
879,2013-07-19,11151439,3579158236,323.0,328.5,315.0,322.5,-8.5,7006
880,2013-07-22,5432958,1786545093,329.0,333.0,324.5,330.5,8.0,4049
881,2013-07-23,8809496,3007103348,334.0,348.5,334.0,343.5,13.0,5829
882,2013-07-24,5555201,1924832631,348.0,348.0,344.0,346.5,3.0,3780
883,2013-07-25,8454672,2973795531,346.5,356.0,343.5,355.0,8.5,5873
884,2013-07-26,7593819,2724777383,358.0,363.5,354.5,358.0,3.0,5250
885,2013-07-29,6296638,2273253680,361.5,364.0,358.5,361.0,3.0,3991
886,2013-07-30,5965418,2122840584,361.0,361.0,352.0,355.5,-5.5,4016
887,2013-07-31,6559595,2351928105,357.0,361.0,354.0,360.0,4.5,4565
888,2013-08-01,6854138,2478697956,363.5,366.0,355.5,362.0,2.0,4466
889,2013-08-02,6303828,2286306564,366.0,366.0,360.0,363.0,1.0,4370
890,2013-08-05,5003212,1802064820,365.0,365.0,357.0,358.5,-4.5,3419
891,2013-08-06,5556996,1948778075,355.0,355.0,348.0,351.0,-7.5,4215
892,2013-08-07,6005273,2117032550,352.0,357.5,349.0,350.0,-1.0,4258
893,2013-08-08,5024929,1787045866,357.0,358.0,353.0,354.0,4.0,3644
894,2013-08-09,3989080,1400978080,353.5,353.5,348.5,351.0,-3.0,3001
895,2013-08-12,2941324,1029896694,355.0,355.0,351.0,352.5,1.5,1871
896,2013-08-13,10245843,3710996585,358.0,366.0,356.0,366.0,13.5,6342
897,2013-08-14,5141831,1864296653,366.0,366.0,361.0,363.0,-3.0,3656
898,2013-08-15,5633115,2045598900,360.0,366.0,358.0,360.0,-3.0,4188
899,2013-08-16,3874985,1400330600,360.0,364.0,359.0,360.0,0.0,2983
900,2013-08-19,11115099,4158047441,365.0,379.0,364.0,375.0,15.0,7808
901,2013-08-20,9022064,3381052680,375.0,382.0,368.5,370.0,-5.0,6187
902,2013-08-22,6409491,2367725128,372.5,372.5,367.0,368.0,-2.0,4453
903,2013-08-23,4187540,1547090887,373.0,374.0,367.0,367.0,-1.0,2998
904,2013-08-26,5747236,2127732218,375.0,376.5,367.5,367.5,0.5,4117
905,2013-08-27,7258340,2692727933,370.5,375.5,367.5,367.5,0.0,4896
906,2013-08-28,7460841,2748525806,366.0,373.0,366.0,366.0,-1.5,4982
907,2013-08-29,10344792,3753174374,368.0,368.5,359.0,363.5,-2.5,6326
908,2013-08-30,6779067,2464983022,365.0,367.0,360.0,367.0,3.5,3869
909,2013-09-02,6021673,2169977934,366.0,366.0,358.0,358.0,-9.0,4392
910,2013-09-03,6198418,2250135418,362.0,364.5,360.5,363.5,5.5,4000
911,2013-09-04,4055047,1475168155,362.5,366.0,362.0,365.0,1.5,2719
912,2013-09-05,5009631,1832457364,363.5,367.5,362.0,367.5,2.5,3375
913,2013-09-06,7157802,2646371438,366.0,372.0,365.5,369.5,2.0,4277
914,2013-09-09,5894969,2180165710,372.0,372.0,366.0,370.0,0.5,3727
915,2013-09-10,5606519,2062130973,372.0,372.5,365.0,369.0,-1.0,3501
916,2013-09-11,5108948,1877206812,369.0,370.0,364.5,370.0,1.0,3018
917,2013-09-12,6305203,2352872219,372.0,375.0,369.0,374.0,4.0,3985
918,2013-09-13,4337749,1617328630,374.5,375.5,370.5,370.5,-3.5,3017
919,2013-09-14,1842486,676604376,369.5,370.0,366.0,366.0,-4.5,1526
920,2013-09-16,5223136,1925679121,369.0,370.0,365.5,370.0,4.0,3032
921,2013-09-17,4521102,1677919240,370.0,372.5,368.0,372.0,2.0,2795
922,2013-09-18,3859657,1431693090,372.0,372.0,370.0,370.0,-2.0,2172
923,2013-09-23,4633049,1719350596,372.0,373.5,368.5,371.0,1.0,2819
924,2013-09-24,4480241,1662216929,374.0,374.0,368.5,369.5,-1.5,3116
925,2013-09-25,3787508,1396434190,367.0,371.5,365.5,371.5,2.0,2506
926,2013-09-26,6821554,2521964739,367.0,372.0,367.0,372.0,0.5,3924
927,2013-09-27,7478306,2782532870,372.0,373.5,370.5,370.5,-1.5,4131
928,2013-09-30,6644042,2427324324,368.5,369.0,361.0,365.5,-5.0,3417
929,2013-10-01,4869086,1786363740,365.5,368.5,365.0,365.5,0.0,3053
930,2013-10-02,5643635,2086026560,369.0,371.5,368.0,368.0,2.5,3446
931,2013-10-03,13867697,5192124996,370.5,378.0,369.5,376.0,8.0,7832
932,2013-10-04,9201700,3480387100,377.0,379.5,376.5,379.5,3.5,5044
933,2013-10-07,6525277,2464993901,380.0,382.0,373.0,373.0,-6.5,4449
934,2013-10-08,7733045,2927561010,374.5,381.0,374.0,378.5,5.5,5053
935,2013-10-09,8450230,3210821400,381.0,382.0,376.5,382.0,3.5,5058
936,2013-10-11,8524086,3285701364,386.5,387.5,383.5,384.5,2.5,4891
937,2013-10-14,6062202,2324779366,387.0,387.0,380.0,384.5,0.0,3476
938,2013-10-15,11044214,4316472888,388.0,394.0,385.5,394.0,9.5,6606
939,2013-10-16,8601439,3384285020,395.0,397.5,388.5,389.5,-4.5,5139
940,2013-10-17,6226259,2444221528,394.0,396.0,390.0,394.0,4.5,3726
941,2013-10-18,3542514,1396832226,396.5,396.5,393.0,395.0,1.0,2406
942,2013-10-21,4880915,1911630265,397.0,397.0,389.5,391.5,-3.5,3283
943,2013-10-22,6000460,2325887651,388.0,391.5,385.0,391.5,0.0,3751
944,2013-10-23,6235720,2458006180,393.0,397.0,391.5,396.0,4.5,3642
945,2013-10-24,4775450,1874753350,395.0,395.0,391.5,394.0,-2.0,3004
946,2013-10-25,3203284,1249194075,391.0,394.0,388.0,388.5,-5.5,2285
947,2013-10-28,2991238,1169824558,388.5,393.5,387.5,391.0,2.5,2145
948,2013-10-29,4249150,1673836600,391.5,396.0,390.0,395.0,4.0,2755
949,2013-10-30,4108433,1623245299,397.0,398.5,392.5,395.0,0.0,2967
950,2013-10-31,8137190,3241599000,396.5,402.0,394.0,402.0,7.0,5337
951,2013-11-01,6804586,2769630410,405.0,412.5,403.5,404.5,2.5,4866
952,2013-11-04,21791864,9278604884,414.0,432.5,413.5,432.5,28.0,13023
953,2013-11-05,15019458,6587750146,437.0,448.5,430.0,430.0,-2.5,9084
954,2013-11-06,6352124,2741719444,433.0,437.0,425.5,432.0,2.0,4363
955,2013-11-07,3920076,1694695104,436.5,437.0,428.5,429.5,-2.5,2980
956,2013-11-08,3807539,1636686192,429.5,435.0,427.0,428.0,-1.5,2724
957,2013-11-11,4090876,1752040676,426.0,434.0,426.0,426.0,-2.0,2774
958,2013-11-12,6656154,2789277410,426.0,428.0,410.0,415.0,-11.0,4933
959,2013-11-13,7268376,3038924288,416.0,422.0,412.5,412.5,-2.5,4358
960,2013-11-14,7220058,2985311786,410.0,418.0,410.0,410.5,-2.0,4715
961,2013-11-15,6145335,2538352997,412.0,417.0,410.5,410.5,0.0,4064
962,2013-11-18,6527298,2696535372,410.0,414.5,410.0,414.0,3.5,3047
963,2013-11-19,9589826,4079633867,418.0,432.0,416.0,431.5,17.5,5846
964,2013-11-20,9779940,4136216670,432.0,432.0,418.5,419.0,-12.5,5792
965,2013-11-21,7589272,3162856652,424.0,424.0,412.5,415.0,-4.0,4797
966,2013-11-22,5919089,2500585236,416.5,425.5,416.5,424.0,9.0,4229
967,2013-11-25,5767045,2477703760,430.0,432.0,426.5,428.0,4.0,4061
968,2013-11-26,5999091,2588300221,429.5,434.0,424.0,431.5,3.5,3729
969,2013-11-27,3053200,1318073355,435.0,435.0,428.5,428.5,-3.0,2170
970,2013-11-28,5065539,2195323034,425.5,436.5,425.5,435.0,6.5,3589
971,2013-11-29,5937964,2586440340,438.0,438.0,433.5,436.0,1.0,3477
972,2013-12-02,4388055,1897673150,437.0,437.0,428.5,430.0,-6.0,2972
973,2013-12-03,3458168,1498889193,431.0,435.0,429.5,434.5,4.5,2209
974,2013-12-04,3396571,1469366885,434.0,435.0,429.5,435.0,0.5,2552
975,2013-12-05,2540959,1099640826,435.0,435.0,430.5,430.5,-4.5,1877
976,2013-12-06,3934976,1694177680,430.0,433.5,428.0,430.0,-0.5,2561
977,2013-12-09,3773970,1624767660,435.0,435.0,428.0,428.0,-2.0,2650
978,2013-12-10,3011378,1289822284,431.5,431.5,426.0,429.5,1.5,2149
979,2013-12-11,3693174,1585068716,429.5,432.0,427.0,430.0,0.5,2468
980,2013-12-12,6696377,2810240047,426.0,428.0,412.0,421.0,-9.0,4525
981,2013-12-13,5601986,2330425148,421.0,421.0,412.0,417.0,-4.0,3799
982,2013-12-16,4935310,2053392270,420.0,420.0,412.0,417.0,0.0,3105
983,2013-12-17,5356678,2264775794,420.0,425.0,419.0,423.5,6.5,3643
984,2013-12-18,4966362,2092506678,426.5,427.0,418.0,418.0,-5.5,3294
985,2013-12-19,4762307,2028420089,425.0,429.0,423.0,429.0,11.0,3217
986,2013-12-20,6417840,2771143040,430.0,434.0,428.0,432.5,3.5,3758
987,2013-12-23,4303231,1869182061,435.0,436.5,431.5,431.5,-1.0,2737
988,2013-12-24,2789269,1197097973,434.0,434.0,427.5,427.5,-4.0,2065
989,2013-12-25,1879470,808804100,431.0,431.5,428.0,430.0,2.5,1235
990,2013-12-26,1397423,599432245,429.5,430.5,428.0,428.5,-1.5,957
991,2013-12-27,5920070,2575752520,433.0,437.0,430.0,436.0,7.5,3603
992,2013-12-30,7165114,3163189018,438.0,446.0,436.5,444.5,8.5,4668
993,2013-12-31,4213965,1871981951,446.0,447.0,441.0,443.5,-1.0,2771
994,2014-01-02,4014071,1783155811,445.0,447.5,441.0,441.0,-2.5,2040
995,2014-01-03,3797092,1661725541,443.0,443.0,433.0,435.5,-5.5,2559
996,2014-01-06,3262604,1418148110,435.5,438.0,431.5,431.5,-4.0,2444
997,2014-01-07,12243610,5162336420,430.0,430.5,418.5,418.5,-13.0,8024
998,2014-01-08,15951664,6554313610,418.5,418.5,402.0,407.0,-11.5,10869
999,2014-01-09,9036190,3722525850,409.0,415.0,407.5,412.0,5.0,6003
1000,2014-01-10,7448302,3104517454,415.0,419.0,413.0,417.0,5.0,4833
1001,2014-01-13,5248329,2201252544,420.0,422.0,415.5,415.5,-1.5,3846
1002,2014-01-14,5670059,2351829044,415.0,417.0,413.0,415.5,0.0,3749
1003,2014-01-15,11038985,4605938305,415.0,420.0,412.5,419.0,3.5,5392
1004,2014-01-16,5644200,2368120100,420.0,423.0,417.0,418.0,-1.0,3583
1005,2014-01-17,2522483,1051125928,418.0,420.0,415.0,415.0,-3.0,1819
1006,2014-01-20,5288382,2169979002,415.0,417.0,407.0,410.0,-5.0,3949
1007,2014-01-21,17348374,6811188108,402.0,402.0,386.0,388.0,-22.0,11575
1008,2014-01-22,10353972,4095603300,385.0,401.0,384.0,399.0,11.0,7326
1009,2014-01-23,5732393,2308705699,400.0,405.5,400.0,402.0,3.0,4021
1010,2014-01-24,4129329,1672823903,404.0,407.5,401.0,407.5,5.5,2689
1011,2014-01-27,8016724,3213365048,403.5,406.5,396.5,400.5,-7.0,5327
1012,2014-02-05,12222784,4870550304,390.0,405.0,389.5,401.0,0.5,7441
1013,2014-02-06,7345000,2986802435,409.0,410.0,403.5,407.5,6.5,4775
1014,2014-02-07,6018758,2461627863,412.5,412.5,405.0,409.5,2.0,3961
1015,2014-02-10,3027638,1244118580,414.0,414.5,407.5,410.0,0.5,2311
1016,2014-02-11,5594363,2323454097,410.0,420.0,408.0,419.0,9.0,3927
1017,2014-02-12,13301526,5741402332,425.0,436.5,425.0,434.0,15.0,8700
1018,2014-02-13,5271322,2265053178,434.0,434.0,428.0,429.0,-5.0,3105
1019,2014-02-14,5381065,2328796450,434.0,437.5,428.5,431.5,2.5,3750
1020,2014-02-17,3518644,1514591276,434.5,434.5,428.5,429.0,-2.5,2274
1021,2014-02-18,2707491,1169683612,434.0,434.0,429.5,433.5,4.5,2105
1022,2014-02-19,2713820,1176887080,435.0,435.0,431.0,435.0,1.5,2171
1023,2014-02-20,3934465,1711906052,435.0,437.0,432.5,435.0,0.0,2670
1024,2014-02-21,4000073,1742874555,437.0,437.0,433.5,436.0,1.0,2845
1025,2014-02-24,2895348,1262524032,436.0,437.5,435.0,436.0,0.0,2308
1026,2014-02-25,9786532,4346568438,438.0,447.0,438.0,445.5,9.5,6655
1027,2014-02-26,8402834,3756922296,445.0,449.0,444.0,445.5,0.0,4772
1028,2014-02-27,10050540,4514369760,448.0,455.0,443.0,445.0,-0.5,5744
1029,2014-03-03,8076859,3624058720,453.0,453.0,443.0,450.0,5.0,4819
1030,2014-03-04,4769784,2142427819,452.0,454.0,445.0,445.0,-5.0,3358
1031,2014-03-05,5316006,2396002694,450.0,453.0,447.5,450.5,5.5,3536
1032,2014-03-06,11099874,5099352788,451.5,465.0,451.0,465.0,14.5,7401
1033,2014-03-07,14164461,6737035631,471.0,481.5,465.5,473.0,8.0,9830
1034,2014-03-10,4786789,2271651965,477.0,479.0,470.5,472.0,-1.0,3087
1035,2014-03-11,3799949,1807294368,474.0,478.5,472.5,474.5,2.5,2786
1036,2014-03-12,7895630,3639134280,460.0,468.5,456.0,456.0,-18.5,5949
1037,2014-03-13,9227515,4203349280,456.0,461.5,451.0,452.0,-4.0,5825
1038,2014-03-14,5903416,2696483426,450.0,461.5,448.0,460.0,8.0,3923
1039,2014-03-17,4501068,2034970737,456.0,458.0,449.0,453.0,-7.0,3449
1040,2014-03-18,4588444,2074827132,455.0,457.5,449.0,453.0,0.0,3417
1041,2014-03-19,9295787,4104838567,448.0,448.0,438.5,440.0,-13.0,6359
1042,2014-03-20,6125448,2715810075,439.0,447.0,438.5,443.5,3.5,4625
1043,2014-03-21,4546068,2022930192,449.0,449.0,442.5,442.5,-1.0,2627
1044,2014-03-24,5649658,2484699652,442.0,444.5,433.0,444.0,1.5,3501
1045,2014-03-25,4020171,1790787821,438.0,451.0,437.0,451.0,7.0,2905
1046,2014-03-26,5518212,2520314978,456.0,459.5,454.0,457.5,6.5,3732
1047,2014-03-27,3877462,1756303824,453.0,457.5,451.5,452.0,-5.5,2286
1048,2014-03-28,4791038,2145701410,450.0,456.0,443.0,445.0,-7.0,3567
1049,2014-03-31,4290947,1923329658,445.0,451.5,444.5,449.5,4.5,2348
1050,2014-04-01,5721567,2624584954,449.0,463.5,448.5,463.5,14.0,4372
1051,2014-04-02,6530461,3057725326,466.0,473.0,464.5,467.0,3.5,4769
1052,2014-04-03,5644738,2616520504,470.0,472.0,456.5,458.0,-9.0,3656
1053,2014-04-07,9122025,4165575145,454.0,462.5,452.0,461.0,3.0,4743
1054,2014-04-08,12329783,5696029779,465.0,467.0,456.0,460.0,-1.0,5044
1055,2014-04-09,5284033,2441452201,461.0,464.0,460.0,461.5,1.5,3233
1056,2014-04-10,5355799,2493037192,463.5,469.5,462.5,469.5,8.0,3404
1057,2014-04-11,3868494,1794719210,465.0,465.5,463.0,465.0,-4.5,2405
1058,2014-04-14,5035921,2327081038,463.0,465.0,457.0,460.0,-5.0,3182
1059,2014-04-15,4722975,2163765310,460.0,462.0,453.0,456.5,-3.5,3132
1060,2014-04-16,4370312,1985440086,458.5,459.5,452.0,452.0,-4.5,3312
1061,2014-04-17,6852577,3164948958,457.0,468.0,455.0,461.5,9.5,4256
1062,2014-04-18,2398620,1104663460,466.0,466.0,457.0,457.0,-4.5,1580
1063,2014-04-21,3869593,1801948024,459.0,472.0,458.0,469.0,12.0,2869
1064,2014-04-22,5560648,2629211207,471.0,475.0,470.0,470.0,1.0,3404
1065,2014-04-23,4831472,2285105746,474.0,476.0,468.0,472.5,2.5,3229
1066,2014-04-24,5504090,2609556750,473.0,477.0,466.0,477.0,4.5,3500
1067,2014-04-25,11599208,5548001552,480.0,487.5,468.0,469.0,-8.0,7673
1068,2014-04-28,11070454,5327000415,469.0,490.0,468.0,485.5,16.5,7312
1069,2014-04-29,7526958,3654883214,488.0,490.5,481.0,483.5,-2.0,5057
1070,2014-04-30,7546786,3603679278,487.0,487.0,472.0,472.0,-11.5,5024
1071,2014-05-02,21041752,10618067760,505.0,505.0,500.0,505.0,33.0,7850
1072,2014-05-05,15516697,8065482721,518.0,530.0,511.0,513.0,8.0,9375
1073,2014-05-06,8127715,4153598335,514.0,519.0,506.0,509.0,-4.0,5667
1074,2014-05-07,7499058,3853111986,507.0,518.0,506.0,518.0,9.0,4997
1075,2014-05-08,8746241,4529616392,525.0,529.0,511.0,512.0,-6.0,5807
1076,2014-05-09,4105011,2094991166,512.0,517.0,506.0,506.0,-6.0,3376
1077,2014-05-12,8723317,4340901732,506.0,506.0,493.0,493.5,-12.5,5634
1078,2014-05-13,10176441,5031367622,496.0,502.0,488.0,491.5,-2.0,6026
1079,2014-05-14,6616484,3298198716,498.0,504.0,494.0,504.0,12.5,3613
1080,2014-05-15,3865930,1946846930,505.0,509.0,499.5,500.0,-4.0,2623
1081,2014-05-16,7924441,3910925382,494.5,502.0,486.5,502.0,2.0,4953
1082,2014-05-19,6489246,3219032470,503.0,508.0,492.0,492.0,-10.0,4303
1083,2014-05-20,5200149,2572358785,494.5,499.0,491.0,492.0,0.0,3360
1084,2014-05-21,5122998,2518262496,493.5,496.0,488.0,488.5,-3.5,3310
1085,2014-05-22,7362226,3675261904,495.0,505.0,492.0,505.0,16.5,5350
1086,2014-05-23,5071885,2533756030,503.0,505.0,497.0,498.5,-6.5,3461
1087,2014-05-26,4740526,2358966308,500.0,502.0,494.5,494.5,-4.0,3393
1088,2014-05-27,9055146,4595681516,500.0,512.0,498.0,509.0,14.5,5619
1089,2014-05-28,5003805,2534081940,509.0,509.0,502.0,508.0,-1.0,3821
1090,2014-05-29,7193186,3587248114,503.0,503.0,496.0,498.0,-10.0,4586
1091,2014-05-30,11109169,5457400310,500.0,502.0,487.0,487.0,-11.0,7229
1092,2014-06-03,6775583,3339676836,496.5,497.5,489.5,492.0,5.0,4548
1093,2014-06-04,4739654,2340084768,495.0,497.0,490.5,490.5,-1.5,3394
1094,2014-06-05,10514416,5274574580,491.0,509.0,489.5,507.0,16.5,7155
1095,2014-06-06,4648519,2337198000,507.0,507.0,499.5,500.0,-7.0,3182
1096,2014-06-09,5964230,3046147070,510.0,514.0,507.0,509.0,9.0,4334
1097,2014-06-10,4728243,2417507930,514.0,514.0,507.0,510.0,1.0,3328
1098,2014-06-11,3833843,1936268558,503.0,508.0,502.0,506.0,-4.0,2877
1099,2014-06-12,5883175,2938185000,500.0,503.0,497.0,500.0,-6.0,4079
1100,2014-06-13,4156194,2081882500,500.0,505.0,498.5,500.0,0.0,2638
1101,2014-06-16,5442308,2696284391,497.0,499.0,493.0,496.5,-3.5,3784
1102,2014-06-17,8229592,4161016716,501.0,510.0,499.5,510.0,13.5,5152
1103,2014-06-18,8153742,4172010420,514.0,515.0,507.0,513.0,3.0,5304
1104,2014-06-19,6064359,3129164739,515.0,519.0,513.0,518.0,5.0,3686
1105,2014-06-20,4351818,2229707362,516.0,518.0,509.0,509.0,-9.0,2896
1106,2014-06-23,4426191,2270126959,514.0,514.0,509.0,511.0,2.0,2822
1107,2014-06-24,2946256,1500071280,510.0,513.0,505.0,505.0,-6.0,2248
1108,2014-06-25,6184032,3102282160,505.0,507.0,499.5,505.0,0.0,3676
1109,2014-06-26,4849053,2489203189,510.0,517.0,509.0,515.0,10.0,3541
1110,2014-06-27,10901313,5472953939,505.0,507.0,498.0,501.0,-14.0,6471
1111,2014-06-30,3623597,1823804694,505.0,505.0,501.0,505.0,4.0,2228
1112,2014-07-01,5480417,2770270085,500.0,510.0,496.5,508.0,3.0,3235
1113,2014-07-02,11873010,6127778150,515.0,520.0,510.0,518.0,10.0,7691
1114,2014-07-03,18648783,9930914215,519.0,545.0,514.0,535.0,17.0,11377
1115,2014-07-04,9984282,5272385486,527.0,533.0,523.0,526.0,0.0,6000
1116,2014-07-07,8199695,4297935055,522.0,531.0,517.0,531.0,5.0,5241
1117,2014-07-08,3831606,2009135332,527.0,528.0,522.0,522.0,-9.0,2886
1118,2014-07-09,3997788,2080159972,521.0,525.0,518.0,519.0,-3.0,2425
1119,2014-07-10,6498289,3356895835,522.0,523.0,512.0,515.0,-4.0,4853
1120,2014-07-11,7065631,3569750873,508.0,513.0,501.0,501.0,-14.0,5005
1121,2014-07-14,8968375,4458311765,499.5,504.0,491.0,503.0,2.0,5699
1122,2014-07-15,6909667,3445762476,503.0,504.0,496.0,496.0,-7.0,4426
1123,2014-07-16,8846686,4440837614,500.0,508.0,496.5,497.0,1.0,5465
1124,2014-07-17,5725893,2844604538,496.0,502.0,493.0,495.0,-2.0,3457
1125,2014-07-18,4156804,2087537912,494.0,506.0,492.5,504.0,9.0,3145
1126,2014-07-21,6008920,3076766440,509.0,519.0,507.0,507.0,3.0,4159
1127,2014-07-22,4099417,2106402755,516.0,517.0,511.0,517.0,10.0,3066
1128,2014-07-24,4225416,2186768008,520.0,522.0,513.0,513.0,-4.0,2924
1129,2014-07-25,5451703,2784580661,521.0,521.0,504.0,507.0,-6.0,4011
1130,2014-07-28,4007063,2028251689,510.0,512.0,501.0,503.0,-4.0,3062
1131,2014-07-29,6036837,3013882163,510.0,510.0,495.5,498.0,-5.0,4225
1132,2014-07-30,4686941,2347083382,501.0,505.0,498.0,502.0,4.0,3000
1133,2014-07-31,21353631,10128458003,491.0,491.0,467.5,469.0,-33.0,13367
1134,2014-08-01,17828187,8781001810,488.0,500.0,484.0,496.5,27.5,10870
1135,2014-08-04,6512705,3232191565,498.5,501.0,492.0,492.0,-4.5,3944
1136,2014-08-05,6941214,3401040762,490.0,495.0,487.0,487.0,-5.0,4633
